File Path,Questions
cat/conditions/skin/common-cat-skin-conditions,"1. 고양이 피부 질환이란 무엇인가요?
2. 고양이 피부 질환의 가장 흔한 징후와 원인은 무엇인가요?
3. 고양이의 탈모는 어떤 문제를 가리키나요?
4. 고양이의 가려움증은 어떻게 증상을 확인하나요?
5. 고양이의 피부 질환을 예방하기 위한 방법은 무엇인가요?
6. 고양이의 피부 질환 진단을 위해 수의사는 어떤 질문들을 할까요?
7. 고양이 주인이 아는 질문들은 어떤 것들이 있어야 하나요?
8. 고양이의 밀리아리 더마티스는 무엇인가요?
9. 고양이의 피부 사이에 만약 점이나 종기가 생겼다면 어떻게 해야하나요?
10. 고양이의 알레르기, 감염, 기생충 감염등 피부 질환이 발생하는 주요 이유들은 무엇인가요?
11. 고양이의 피부 상태를 유지하기 위해 어떤 음식을 주어야 하나요?
12. 고양이에게 표범상 더마티스가 나타날 경우 어떻게 대처해야 하나요?
13. 고양이의 피부에 염증이 생겼다면 어떻게 대처해야 하나요? 
14. 고양이가 기생충 감염증을 겪을 때 어떻게 대처해야 하나요?
15. 고양이의 피부 상태를 유지하기 위해 어떤 종류의 약을 적용해야 하나요?
16. 고양이 스트레스를 관리하려면 어떻게 해야 하나요?
17. 고양이가 피부감염증을 겪을 때 가장 효과적인 치료법은 무엇인가요?
18. 고양이의 두피 갈색 또는 회색이 될 경우 어떻게 대처해야 하나요?
19. 고양이의 피부가 건조하고 색다른 경우 어떻게 대처해야 하나요?
20. 고양이 피부 질환의 일반적인 치료 방법은 무엇인가요?
"
cat/conditions/skin/c_ct_fungal_disease_skin,"1. 고양이에서 스포로트리코시스는 어떻게 발병하는가?
2. 스포로트리코시스는 어떤 증상을 보이는가?
3. 집사가 고양이에게서 스포로트리코시스를 감염 받을 가능성은 어떻게 되는가?
4. 스포로트리코시스 진단은 어떻게 이루어지는가?
5. 스포로트리코시스 치료는 어떻게 이루어지는가?
6. 집사가 스포로트리코시스 치료 과정에서 감염을 방지하기 위해 어떻게 해야 하는가?
7. 스포로트리코시스를 예방하는 방법은 무엇인가?
8. 스포로트리코시스가 완치된 후에는 어떤 관리가 필요한가?
9. 스포로트리코시스 예방을 위해 우리가 할 수 있는 것은 무엇인가?
10. 스포로트리코시스 치료 후 재발하는 경우 어떻게 대처해야 하는가?
11. 고양이에게서 사람으로 스포로트리코시스가 전염될 가능성은 어떠한가? 
12. 스포로트리코시스는 어떤 환경에서 주로 발생하는가?
13. 극심한 스포로트리코시스 상황에서는 어떤 치료가 필요한가?
14. 스포로트리코시스 치료에 사용되는 항진균제는 어떤 것들이 있는가?
15. 치료를 받는 고양이의 반응이 좋지 않을 경우 어떤 대처가 필요한가?"
cat/conditions/skin/c_ct_melanocytic_tumors_skin_digit,"1. 고양이에서 피부 및 지문의 멜라노세포 종양은 무엇인가요?
2. 멜라노세포 종양은 어떤 원인으로 발생하나요?
3. 고양이가 멜라노세포 종양에 걸릴 위험이 높은 연령대는 어떤 때인가요?
4. 고양이의 멜라노세포 종양은 어떤 증상을 보여주나요?
5. 멜라노세포 종양이 발견되는 주요 부위는 어디인가요?
6. 빠른 발전을 보이는 멜라노세포 종양과 천천히 발전하는 종양의 차이점은 무엇인가요?
7. 멜라노세포 종양이 다리로 퍼져서 고양이의 걷기에 어려움을 주는 경우는 어떻게 됩니까?
8. 멜라노세포 종양은 어떤 방법으로 진단되나요?
9. 고양이의 멜라노세포 종양 치료 방법은 무엇인가요?
10. 멜라노세포 종양이 완전히 제거되지 않았거나 다른 중요한 기관으로 퍼진 경우에는 어떻게 해야 합니까?
11. 멜라노세포 종양이 제거된 후 어떤 후속 조치가 필요한가요?
12. 종양이 다시 돌아왔다는 의심이 들면 어떻게 해야 합니까?"
cat/conditions/skin/c_ct_abscessation,"1. 고양이의 고름 종기란 무엇인가요?
2. 고양이의 고름 종기의 증상은 무엇인가요?
3. 고양이 고름 종기는 어떻게 발생하나요?
4. 고양이 고름 종기를 어떻게 진단하나요?
5. 고양이 고름 종기의 치료법은 무엇인가요?
6. 고양이의 고름 종기를 치료한 후 회복과 관리는 어떻게 해야 하나요?
7. 고양이 고름 종기를 예방하려면 어떻게 해야 하나요?
8. 고양이에게 고름 종기가 생겼을 때 반드시 수의사에게 보여야 하나요?
9. 집에서 고양이의 고름 종기를 어떻게 치료해야 하나요?
10. 고양이 고름 종기는 치명적인가요?
11. 고양이 고름 종기는 혼자서 회복할 수 있나요?
12. 고양이 고름 종기를 치료하지 않으면 어떻게 되나요?"
cat/conditions/skin/c_ct_lipoma,"1. 고양이에게서 어떻게 지방종인지 인지할 수 있나요?
2. 고양이의 지방종은 어디서 가장 자주 발견됩니까?
3. 지방종은 동물에게서 어떻게 발생합니까?
4. 비만한 고양이들은 지방종을 많이 발달시키나요?
5. 고양이의 지방종은 어떤 증상들이 있나요?
6. 병원에서 고양이의 지방종을 어떻게 진단합니까?
7. 고양이 지방종의 치료방법은 무엇입니까?
8. 지방종이 크게 성장하는 것은 경계해야 할 사항인가요?
9. 지방종을 제거하기 위해 수술을 받아야 합니까?
10. 지방종과 악성 지방육종의 치료는 어떻게 다른가요?
11. 고양이의 지방종으로 인한 회복과 관리법은 무엇입니까?
12. 지방종이 있는 고양이의 전망은 어떻습니까?
13. 고양이의 지방종은 자연적으로 없어지나요?
14. 지방종이 고양이에게 위험한가요?
15. 고양이의 지방종이 실제로 지방종인지 어떻게 확인하나요?
16. 고양이 지방종은 어떻게 생겼나요?
17. 몸무게 감량과 고양이 지방종 크기 차이는 무엇인가요?"
cat/conditions/skin/c_ct_pemphigus,"1. 고양이에게서 펨피구스란 무엇인가요?
2. 펨피구스의 가장 주요한 특징은 무엇인가요?
3. 펨피구스는 어떤 종류가 있나요?
4. 고양이의 펨피구스의 증상은 무엇인가요?
5. 어떤 품종의 고양이가 펨피구스에 더 취약한가요?
6. 고양이의 펨피구스는 어떻게 진단하나요?
7. 펨피구스가 진단된 고양이의 치료 방법은 무엇인가요?
8. 펨피구스 치료 후 추적관리는 어떻게 이루어지나요?
9. 펨피구스를 앓고 있는 고양이인 경우 햇빛에 노출되면 어떤 문제가 생길 수 있나요?
10. 고양이가 펨피구스를 앓는 경우 주의해야 할 사항은 무엇인가요?"
cat/conditions/skin/chiggers-on-cats,"1. 고양이에게 흡충충이란 무엇인가요?
2. 고양이가 흡충충에 감염되는 주요 원인은 무엇인가요?
3. 흡충충에 감염된 고양이의 주요 증상은 무엇입니까?
4. 고양이에서 흡충충을 진단하는 방법은 무엇인가요?
5. 고양이의 흡충충 치료는 어떻게 이루어집니까?
6. 고양이의 흡충충 치료 후 회복과 관리는 어떻게 이루어져야하나요?
7. 고양이에게 붙은 흡충충은 사람에게 전파될 수 있나요?
8. 흡충충이 고양이의 어떤 부분을 선호하나요?
9. 흡충충 감염이 반복적으로 발생하는 이유는 무엇인가요?
10. 흡충충의 다음 발달단계는 어떻게 시작되나요?
11. 고양이가 흡충충을 통해 어떤 압충수를 얻을 수 있나요?
12. 흡충충에 감염된 고양이가 아무런 증상을 보이지 않는 이유는 무엇인가요?
13. 흡충충에 감염된 고양이가 피부를 긁는 이유는 무엇인가요?
14. 흡충충에 대한 특별히 승인된 치료법이 없는 이유는 무엇인가요?
15. 벼룩/진드기 제품의 사용이 흡충충 재감염을 예방하는 방법은 어떻게 이루어집니까?"
cat/conditions/skin/c_ct_basal_cell_tumor,"1. 고양이의 피부세포종은 무엇인가요?
2. 고양이의 피부세포종의 증상은 무엇인가요?
3. 고양이의 피부세포종은 어떻게 발생하나요?
4. 고양이의 피부세포종은 어떻게 진단하나요?
5. 고양이의 피부세포종 치료 방법은 무엇인가요?
6. 고양이의 피부세포종을 수술한 후 관리 방법은 무엇인가요?
7. 고양이의 피부세포종이 한 번 발생하면 다시 발생하나요?
8. 고양이의 피부세포종이 악성일 경우 어떤 치료 방법이 있나요?
9. 고양이의 피부세포종이 어떤 종류의 고양이에서 더 발생하는 경향이 있는가요?
10. 고양이의 피부세포종이 악성일 경우 예후는 어떻게 되나요?"
cat/conditions/skin/c_ct_eosinophilic_granuloma_complex,"1. 고양이의 Eosinophilic Granuloma Complex란 무엇인가요?
2. Eosinophilic Granuloma Complex의 어떤 변형이 있나요?
3. 어떤 유형의 고양이가 Eosinophilic Granuloma Complex에 노출될 가능성이 높나요?
4. Eosinophilic Granuloma Complex의 주요 증상은 무엇인가요?
5. Eosinophilic Granuloma Complex는 어떻게 진단하나요?
6. 이 병은 어떤 원인으로 인해 발생하나요?
7. 이 병의 치료 방법은 무엇인가요?
8. 어떤 종류의 식사제한이 이 병의 치료에 도움이 될까요?
9. 이 병이 재발하지 않도록 어떻게 예방하나요?
10. 치료 후 고양이의 관리에는 어떤 것이 필요한가요? 
11. Eosinophilic Granuloma Complex는 알레르기 반응과 어떻게 관련이 있나요?
12. Eosinophilic Granuloma Complex는 계승 가능성이 있는가요?  
13. 이 병을 가진 고양이가 무서운 통증을 느낄 수 있나요?
14. 이 병은 암으로 발전할 위험이 있나요?
15. 고양이의 Eosinophilic Granuloma Complex와 개의 Eosinophilic Granuloma는 어떻게 다른가요?"
cat/conditions/skin/bacterial-skin-infections-pyoderma-cats,"1. 고양이의 박테리아 피부 감염은 무엇인가요?
2. 고양이의 박테리아 피부 감염의 원인은 무엇인가요?
3. 고양이의 박테리아 피부 감염의 증상은 무엇인가요?
4. 고양이의 박테리아 피부 감염은 어떻게 진단하나요?
5. 고양이의 박테리아 피부 감염을 어떻게 치료하나요?
6. 고양이의 박테리아 피부 감염 치료 후 관리법은 무엇인가요?
7. 고양이의 박테리아 피부 감염은 얼마나 오래 지속되나요?
8. 고양이의 박테리아 피부 감염이 악화되는 원인은 무엇인가요?
9. 고양이의 박테리아 피부 감염 예방법은 무엇인가요?
10. 고양이의 박테리아 피부 감염은 사람에게 전염되나요?"
cat/conditions/skin/c_ct_atopic_dermatitis,"1. 고양이에서 아토피 피부염은 어떻게 발생하나요?
2. 고양이의 아토피 피부염 증상은 무엇인가요?
3. 개보다 고양이가 아토피 피부염에 더 취약한 이유는 무엇인가요?
4. 고양이의 아토피 피부염은 어떤 원인으로 발생하나요?
5. 아토피 피부염 진단을 위해 어떤 검사가 필요한가요?
6. 아토피 피부염 치료는 어떻게 이루어지나요?
7. 알레르기를 일으키는 물질에 대한 알레르기 검사는 어떻게 이루어지나요?
8. 아토피 피부염 치료에 사용되는 약물은 무엇인가요?
9. 알레르기를 일으키는 요인을 피하는 방법은 무엇인가요?
10. 알레르기 반응을 일으키는 원인을 찾으면 어떻게 대처해야 하나요?
11. 고양이 아토피 피부염의 장기적 관리 방법은 무엇인가요?
12. 고양이 아토피 피부염 치료의 효과를 확인하기 위해 얼마나 자주 수의사를 방문해야 하나요? 
13. 아토피 피부염 치료 후 고양이의 생활 관리에는 어떤 것들이 필요한가요?
14. 아토피 피부염으로 인한 가려움증을 완화 시키는 방법은 무엇인가요? 
15. 고양이의 아토피 피부염은 완치가 가능한가요? 
16. 아토피 피부염이 심해질 수 있는 시기 또는 요인은 무엇인가요?
17. 알레르기 반응이 발생하는 고양이의 가장 일반적인 부위는 어디인가요? 
18. 아토피 피부염 치료에 사용되는 스프레이의 안전성은 어떠한가요?
19. 아토피 피부염을 예방하는 방법은 무엇인가요?"
cat/conditions/skin/c_ct_dermatoses_depigmenting_disorders,"1. 피부 질환인 피부염은 어떤 질환인가요?
2. 피부염의 증상과 유형은 어떻게 다르나요?
3. 반려묘의 코와 입 주변에 색상이 없어지는 것은 어떤 원인 때문인가요?
4. 서로 다른 피부질환이 바열투성이와 뾰루지, 피부 및 모발색의 손실을 일으킬 수 있나요?
5. 계절적인 코의 색상 상실은 어떻게 다루어져야 하나요?
6. 유전적인 알비노증은 어떻게 치료되나요?
7. 피부 색소 감소증(비틸리고)을 일으키는 원인은 무엇인가요?
8. 심각한 경우 피부색과 장기가 영향을 받을 수 있나요?
9. 자가면역 질환이 피부염을 일으킬 수 있나요?
10. 약물 반응이 피부질환에 미치는 영향은 무엇인가요?
11. 어떤 경우에 고양이에게 신체검사를 받아야 하나요?
12. 식욕이 없거나 질병의 증상이 나타나면 어떻게 해야 하나요?
13. 고양이에게 면역억제제가 처방되면 어떤 후속 조치가 필요한가요?
14. 접촉 과민증(알레르기)이 피부에 어떻게 영향을 미치나요?
15. 고양이의 눈이 피부질환에 영향을 받은 경우에는 어떻게 관리해야 하나요?
16. 고양이에게 자외선 차단제를 바르는 것은 안전한가요?
17. 모든 면역억제약을 복용하는 동물들은 피사검사를 자주 받아야 하나요?
18. 피부질환이 악화되는 경우 어떻게 대처해야 하나요?"
cat/conditions/skin/c_ct_hair_follicle_tumors,"1. 고양이의 털 주머니 종양은 어떤 종류가 있나요?
2. 고양이의 털 주머니 종양의 원인은 무엇인가요?
3. 고양이의 털 주머니 종양은 어떤 증상이 있나요?
4. 털 주머니 종양이 있는 고양이에게 어떤 검사가 필요한가요?
5. 히스토파스 화학검사는 무엇인가요?
6. 고양이의 털 주머니 종양 치료방법은 무엇인가요?
7. 털 주머니 종양 치료 후 재발하는 경우 어떻게 관리해야 하나요?
8. 털 주머니 종양이 악성 tumor인 경우 어떻게 대처해야 하나요?
9. 고양이의 털 주머니 종양에 대한 예후는 어떤가요?
10. 페르시안 고양이는 왜 털 주머니 종양에 더 민감한가요?"
cat/conditions/skin/c_ct_cutaneous_drug_eruptions,"1. 고양이의 피부 약물 반응은 어떤 증상을 보일 수 있나요?
2. 갑작스럽게 고양이가 가려움증을 호소하면 어떻게 해야 하나요?
3. 어떤 약물들이 고양이에게 피부 반응을 일으킬 수 있나요?
4. 고양이가 피부 반응을 보이고 있어서 내 주변의 제품들을 의심해야하는 시점은 언제인가요?
5. 어떤 종류의 약물이 고양이 피부의 붉은띠나 각질을 일으킵니까?
6. 고양이의 피부 질환을 진단하려면 어떤 검사가 필요한가요?
7. 피부 문제를 일으키는 약물을 복용하고 있는 고양이에게 어떻게 대응해야 하나요?
8. 세븐스 - 존슨 증후군(SJS) 또는 독성표피괴사증(TEN)으로 진단된 고양이는 어떻게 관리해야 하나요?
9. 고양이의 지속적인 표피 다형화증(EM)에는 어떤 치료가 효과적인가요?
10. 고양이 피부 질환을 가진 채로 얼마 동안을 외래 치료를 받아야 하나요?
11. 고양이의 피부 질환이 악화하거나 재발하면 어떻게 해야 하나요?"
cat/conditions/skin/c_ct_food_reactions_dermatologic,"1. 고양이의 피부반응에 대한 원인은 무엇인가요?
2. 고양이의 피부반응의 증상은 무엇인가요?
3. 어떤 원인이 고양이의 피부반응을 유발하나요?
4. 고양이의 피부반응 진단을 위해 어떤 검사를 받아야 하나요?
5. 식품 제거식단을 한다면, 이에 대한 실시 방법은 무엇인가요?
6. 고양이에게 필요한 영양소인 타우린이 부족하면 어떻게 되나요?
7. 고양이의 식품 제거식단 중 어떤 식품을 주면 좋나요?
8. 고양이의 피부반응이 개선되었다면, 어떻게 다음 단계를 진행해야 하나요?
9. 고양이의 식품 제거식단 중, 어떤 식품을 하나하나 추가해 봐야 하나요?
10. 식품 제거식단 중 반응이 나타나면 어떻게 대처해야 하나요?
11. 고양이의 제거식단에서 반응이 나타난 식품은 어떻게 관리해야 하나요?
12. 고양이 피부반응 치료 후 주의사항은 무엇인가요?
13. 고양이 외출 시 주의사항은 무엇인가요?"
cat/conditions/skin/cat-skin-allergies,"1. 고양이 피부 알레르기의 가장 일반적인 증상은 무엇인가요?
2. 고양이 피부 알레르기의 원인은 무엇인가요?
3. 고양이 피부 알레르기의 여러 트리거 중 세 가지는 무엇인가요?
4. 고양이 피부 알레르기를 어떻게 진단하고 치료하나요?
5. 고양이가 긁는 것을 막기 위해 엘리자베스 칼라를 사용해야 하는 이유는 무엇인가요?
6. 고양이 피부 알레르기의 원인을 찾을 때 수의사는 어떤 검사를 하는가요?
7. 고양이의 피부 알레르기 너무 가려워한다면 음식 알레르기를 테스트해야 하는 이유는 무엇인가요?
8. 고양이 음식 알레르기를 진단하는 방법은 무엇인가요?
9. 환경 알레르기가 있는 고양이를 어떻게 관리하나요?
10. 코르티코스테로이드는 고양이 피부 알레르기와 어떤 관계가 있는가요?
11. 고양이 피부 알레르기를 위해 고양이에게 이미지 치료를 시작하는 프로세스는 어떻게 되나요?
12. 알레르기를 가진 고양이를 위한 운동 방침은 어떻게 되나요? 
13. 고양이 알레르기를 관리하고 치료하는 주요 목표는 무엇인가요?"
cat/conditions/skin/c_ct_Demodicosis,"1. 고양이에서 디모덱스 진드기증은 무엇인가요?
2. 디모덱스 진드기증의 원인은 무엇인가요?
3. 고양이에서 디모덱스 진드기 맹그는 어떻게 전파되나요?
4. 디모덱스 진드기증의 증상은 무엇인가요?
5. 가장 일반적인 디모덱스 가토이의 증상은 무엇인가요?
6. 디모덱스 가토이는 어떻게 진단하나요?
7. 디모덱스 가토이는 실제로 어떻게 찾아내나요?
8. 디모덱스 가토이 진단에 실패하면 어떻게 해야하나요?
9. 디모덱스 카티는 어떻게 진단하나요?
10. 디모덱스 카티를 앓고 있는 고양이는 어떤 병을 가지고 있을 가능성이 높나요?
11. 디모덱스 진드기증은 어떻게 치료하나요?
12. 디모덱스 가토이는 다른 고양이에게도 전염되나요?
13. 디모덱스 진드기증 치료 후 고양이의 회복 과정은 어떠한가요?
14. 디모덱스 진드기증을 앓고 있는 고양이를 어떻게 관리해야하나요?
15. 디모덱스 카티 치료 후 고양이의 반응은 어떠한가요?
16. 고양이의 질환으로 인해 면역 체계가 약해지면 어떻게 해야하나요?
17. 디모덱스 진드기는 사람이나 개에게 옮나요?"
cat/conditions/skin/c_ct_malassezia_dermatitis,"1. 고양이에서 말라세지아 피부염은 어떻게 발생하나요?
2. 말라세지아 피부염의 주요 증상은 무엇인가요?
3. 말라세지아 피부염은 어떤 고양이 품종에게서도 나타나나요?
4. 말라세지아 피부염을 일으킬 수 있는 원인은 무엇인가요?
5. 고양이의 말라세지아 피부염은 어떻게 진단하나요?
6. 말라세지아 피부염 치료는 어떻게 이루어지나요?
7. 말라세지아 피부염은 재발하나요?
8. 말라세지아 피부염 치료 중에는 어떤 식으로 관리해야 하나요?
9. 설사질 또는 항생제를 사용하여 말라세지아 피부염을 치료해도 되나요?
10. 애완묘가 말라세지아 피부염이 있다고 의심되면 어떠한 조치를 취해야 하나요? 
11. 약물 치료 외에 말라세지아 피부염을 관리하거나 예방하는 방법이 있나요?
12. 고양이의 말라세지아 피부염에 영향을 미치는 생활 환경 요인은 무엇인가요?"
cat/conditions/skin/c_ct_panniculitis,"1. 고양이의 판니큘라이티스란 무엇인가요?
2. 판니큘라이티스는 어떤 고양이에게나 영향을 줄 수 있나요?
3. 판니큘라이티스의 증상은 무엇인가요?
4. 판니큘라이티스는 어떤 원인으로 발생하나요?
5. 판니큘라이티스 진단은 어떻게 이루어지나요?
6. 판니큘라이티스 치료는 어떻게 이루어지나요?
7. 수술이 필요한 경우가 있나요?
8. 판니큘라이티스를 치료하는 데 필요한 약물은 무엇인가요?
9. 판니큘라이티스 치료 후 삶의 질은 어떻게 변하나요?
10. 판니큘라이티스 치료 후 예후는 어떤가요? 
11. 판니큘라이티스 치료 후에는 어떤 관리가 필요한가요?
12. 판니큘라이티스의 재발을 막기 위해 어떤 조치를 취해야 하나요?"
cat/conditions/skin/skin-ulcers-cats,"1. 고양이의 피부 궤양이란 무엇인가요?
2. 피부 궤양이 생기면 어떤 증상이 나타나나요?
3. 고양이가 피부 궤양을 가질 때 다른 고양이에게 전파될 수 있나요?
4. 피부 궤양의 진단 과정은 어떻게 되나요?
5. 고양이의 피부 궤양 발생 원인은 무엇인가요?
6. 피부 궤양 치료법은 무엇인가요?
7. 피부 궤양을 가진 고양이에게 주어야 하는 관리 방법은 무엇인가요?
8. 피부 궤양을 예방하기 위한 방법은 무엇인가요?
9. 충분한 치료가 이루어지지 않으면 피부 궤양이 악화될 수 있나요?
10. 피부 궤양이 회복되고도 완전히 치유되지 않은 상태에서 고양이가 스스로 상처를 만질 수 있나요? 
11. 고양이의 피부 궤양이 있더라도 애완 동물과의 일상 생활에는 별다른 문제가 없나요?
12. 치료 후에도 고양이의 피부 궤양이 재발할 위험이 있나요?
13. 피부 궤양이 심해져서 수술이 필요할 때는 어떻게 해야하나요?
14. 고양이의 피부 궤양은 어떤 약물로 치료할 수 있나요?
15. 다른 애완동물과 함께 사는데, 피부 궤양이 있는 고양이와 접촉이 있어도 괜찮나요?"
cat/conditions/skin/c_ct_actinomycosis,"1. 고양이에서 액티노균증이란 무엇인가요?
2. 액티노균증은 어떤 원인으로 발생하나요?
3. 고양이의 액티노균증의 증상은 무엇인가요?
4. 액티노균증이 감염된 고양이에서 흔히 관찰되는 문제는 무엇인가요?
5. 액티노균증을 진단하기 위해 어떤 종류의 검사가 필요한가요?
6. 액티노균증 치료는 어떻게 이루어지나요?
7. 치료 후 주의해야 할 사항은 무엇인가요?
8. 고양이가 액티노균증으로부터 완전히 회복된 후에도 상이한 항생제를 투여해야 하는 이유는 무엇인가요?
9. 고양이의 액티노균증이 재발하는 경우는 어떻게 대처해야 하나요? 
10. 액티노균증 감염의 위험 요소는 무엇인가요?
11. 고양이가 액티노균증에 감염되었을 때 어떤 관리가 필요한가요?
12. 액티노균증의 예방법은 무엇인가요?"
cat/conditions/skin/hot-spots-cats,"1. 고양이의 핫스팟이란 무엇인가요?
2. 고양이의 핫스팟의 주요 원인은 무엇인가요?
3. 고양이의 핫스팟의 증상은 어떤 것들이 있나요?
4. 고양이의 핫스팟을 방지하려면 어떻게 해야 하나요?
5. 고양이에게 핫스팟이 오면 어떤 치료법이 있는지 알려주세요.
6. 고양이의 핫스팟을 다루는 제품은 어떤 것들이 있나요?
7. 고양이 핫스팟을 진단하는 방법은 무엇인가요?
8. 고양이의 핫스팟은 얼마나 오래 치료되나요?
9. 고양이의 핫스팟이 복구되는 데 필요한 관리 방법은 무엇인가요?
10. 고양이가 핫스팟으로 인해 스트레스를 받을 때 어떻게 대응해야 하나요?
11. 고양이 핫스팟이 발생한 후 얼마 동안 관찰해야 하나요?
12. 고양이의 핫스팟이 더 나아지지 않으면 어떻게 해야 하나요?
13. 항생제는 고양이의 핫스팟에 어떻게 도움이 되나요?
14. 고양이에게 핫스팟이 생겼을 때 어느 때 가장 먼저 해야 하는 것은 무엇인가요?
15. 고양이의 핫스팟이 통증을 유발하나요?
16. 고양이의 핫스팟이 계절에 영향을 받나요?
17. 고양이가 핫스팟 때문에 힘들어 보일 때 어떻게 해야 하나요?
18. 고양이의 핫스팟은 전염성인가요?
19. 고양이 핫스팟의 치료과정은 어떻게 진행되나요?
20. 핫스팟을 발생시키는 자주 보이는 고양이의 행동은 무엇인가요?"
cat/conditions/skin/c_ct_dermatoses_vesiculopustular,"1. 고양이에서 피부질환인 Vesiculopustular Dermatoses이란 무엇인가요?
2. 피부질환 Vesiculopustular Dermatoses의 주요 증상은 무엇인가요?
3. 고양이의 피부에 여드름이나 수포가 생기는 원인은 무엇인가요?
4. 애완동물에서 피부에 흉터나 탈색이 일어나는 이유는 무엇인가요?
5. 고양이의 몸에서 자기면역질환인 SLE와 DLE의 유발 요인은 무엇인가요?
6. 인체 감염병 중 피부감염증인 Bullous pemphigoid와 Pemphigus vulgaris는 어떻게 감지하고 치료할 수 있나요?
7. 고양이의 피부에서 여러 종류의 Pemphigus complex 질환이 발견되었습니다. 이로부터 고양이의 건강에 어떤 위협이 발생할 수 있나요?
8. 고양이에게도 여드름이 발생하나요? 어떻게 치료해야 하나요?
9. 고양이에서 피부 질환인 Subcorneal pustular dermatosis를 치료하는 방법은 무엇인가요?
10. 고양이에서 Dermatophytosis(진균성 피부염)이 발견되었습니다. 어떻게 이를 대처해야 합니까?
11. 고양이에서 Sterile eosinophilic pustulosis라는 피부 장애를 어떻게 확인하고 치료할 수 있나요?
12. 피부 질환진단을 위해 어떤 종류의 혈액 검사를 해야합니까?
13. 피부증을 치료하는 동안 애완동물에게 어떤 식사를 주어야 합니까?
14. 고양이가 피부처방 약제를 복용하는 동안 특히 주의해야할 점이 있나요?
15. 외래에서 치료받는 고양이의 생활 방법에 대해 조언해 주세요.
16. 병원에서 집중 치료가 필요한 고양이의 증상은 무엇인가요?
17. 고양이의 피부에 증상이 있을 때 주기적으로 샴푸를 사용하는 것이 도움이 될까요?
18. 피부 문제를 치료하는 고양이가 증상 개선을 위해 어떤 관리가 필요한가요?"
cat/conditions/skin/c_ct_pruritus,"1. 고양이가 애벼려고 느끼는 것을 의학적으로 어떻게 정의합니까?
2. 강렬한 스크래치로 부분적 또는 전체적인 탈모가 발생하는 가능성이 있습니까?
3. 고양이에서 가장 흔히 보이는 증상은 무엇인가요?
4. 애벌레, 천포충, 이, 알레르기, 세균 감염, 비정상적인 세포 발달, 면역 장애 등은 간지러움의 원인이 될 수 있나요?
5. 애벌레 조건을 진단하기 위해 피부 생검이 필요한 경우가 있나요?
6. 피부 자극과 애벌레원을 일으키는 원인이 고양이의 식단인 경우, 어떤 식단 변경이 권장되나요?
7. 애벌레 치료는 어떤 종류의 약물이 필요한가요?
8. 고양이의 애벌레는 지속적인 치료가 필요한가요?
9. 애벌레의 예방 조치는 현재 알려져 있나요?
10. 유지 보수와 치료를 통해 애벌레의 재발을 피하거나 최소화할 수 있나요?"
cat/conditions/skin/c_ct_skin_bumps_masses,"1. 고양이의 피부에 본격적이고 물집이 없는 종기는 어떤 의미인가요?
2. 패퓨레스 및 노듈레스는 어떤 원인으로 인해 발생하나요?
3. 생식 또는 감염이 피부의 종기 또는 노듈레스 원인일 수 있나요?
4. 피부에 패퓨레스 또는 노듈레스가 생겨난 원인을 찾으려면 어떤 문진을 해야 하나요?
5. 피부 검사를 통해 어떤 질병을 확인할 수 있나요?
6. 고양이의 피부 문제를 치료하기위해 어떤 약물을 처방받을 수 있나요?
7. 고양이가 햇빛에 반응하여 피부 문제가 발생한 경우 어떻게 관리해야 하나요?
8. 피부 암인 스쿠아머스 세포 암종이 발견되면 어떻게 치료해야 하는가?
9. 고양이가 피부 질환 치료를 받는 동안 어떤 검사를 받아야 하나요?
10. 고양이가 기생충 감염으로 피부 문제를 겪을 경우 어떻게 관리해야 하나요?
11. 고양이가 링웜에 감염된 경우 어떻게 처리해야 하나요?"
cat/conditions/skin/skin-infections-cats,"1. 고양이의 피부 감염은 무엇인가요?
2. 고양이에게 일어날 수 있는 피부 감염의 종류는 무엇인가요?
3. 고양이의 피부 감염 증상은 무엇인가요?
4. 고양이 피부 감염의 가장 흔한 원인은 무엇인가요?
5. 고양이에서 피부 감염을 일으키는 미생물은 무엇인가요?
6. 고양이에서는 어떤 종류의 곰팡이가 피부 감염을 일으키나요?
7. 고양이에서 알레르기로 인한 피부 감염은 어떻게 일어나나요?
8. 고양이의 피부에 기생하는 기생충들 중, 어떤 것들이 피부 질환을 일으키나요?
9. 고양이 피부 감염을 진단하는 방법은 무엇인가요?
10. 고양이 피부 감염 치료는 어떻게 진행되나요?
11. 피부 감염 치료를 위해 사용하는 약물의 종류는 무엇인가요?
12. 고양이의 피부 감염을 관리하고 복구시키는 방법은 무엇인가요?
13. 고양이 피부 감염의 예방법은 무엇인가요?
14. 급성 피부 감염과 만성 피부 감염 사이에는 어떤 차이가 있나요?
15. 체계적인 질병을 가진 고양이에서의 피부 감염은 어떻게 다르게 다루어져야 하나요?
16. 고양이 피부 감염 치료의 흔한 실패원인은 무엇인가요?
17. 다른 시스템 질병이 있는 고양이가 피부감염에 걸렸을 경우의 예후는 어떤가요?
18. 애완동물 부모가 알아야 할 고양이 피부 감염 관련 사항은 무엇인가요? 
19. 고양이가 피부 감염으로부터 완전히 회복되기 위해서는 어떤 절차를 거쳐야 하나요?
20. 고양이 피부 감염의 재발을 예방하기 위해 실시해야 하는 관리 방법은 무엇인가요?"
